from_date,station_id,Ozone,Benzene,Toluene,Eth-Benzene,MP-Xylene,O-Xylene,Temp,RH,SR,BP,PM2.5,NMHC,THC,PM10,NO,NO2,NOx,NH3,SO2,CO,month,is_festival,is_secondary_event,is_local_event,hour,day_of_week,is_weekend,is_winter,is_early_month,PM25_lag_1,PM25_lag_6,PM25_lag_24,is_peak_hour
2025-08-30 04:00:00,Silkboard,24.87,0.53,1.2,,,30.4,64.0,1.23,243.75,,7.25,711.0,,46.25,3.8,12.74,2.39,6.17,5.53,0.61,8,0,0,0,4,5,1,0,0,6.0,8.75,6.25,0
2025-08-30 04:00:00,Peenya,28.2,1.01,1.87,,0.7,,,93.8,5.91,951.5,15.25,,,,7.28,18.35,26.03,10.79,1.84,,8,0,0,0,4,5,1,0,0,16.43,27.14,11.94,0
2025-08-30 05:00:00,RVCE_Mailsandra,25.02,0.57,1.64,0.51,0.58,86.68,1.27,161.07,,,0.0,0.0,22.54,72.17,5.22,32.92,38.21,19.79,4.55,0.64,8,0,0,0,5,5,1,0,0,0.0,0.0,0.0,0
2025-08-30 05:00:00,Peenya,27.78,0.99,1.87,,0.68,,,93.8,5.9,951.56,17.61,,,,6.13,18.26,24.79,9.65,5.33,,8,0,0,0,5,5,1,0,0,15.25,20.57,10.65,0
2025-08-30 05:00:00,Silkboard,23.72,0.55,1.23,,,30.33,64.0,1.08,235.0,,10.5,711.5,,57.0,4.65,13.19,2.985,6.33,5.65,0.56,8,0,0,0,5,5,1,0,0,7.25,7.75,7.5,0
2025-08-30 06:00:00,RVCE_Mailsandra,23.98,0.55,1.63,0.53,0.59,88.07,1.14,168.31,,,0.0,0.0,22.5,71.98,5.21,32.77,37.52,19.16,4.64,0.48,8,0,0,0,6,5,1,0,0,0.0,0.0,0.0,0
2025-08-30 06:00:00,Silkboard,23.3,0.53,1.23,,,30.35,64.0,1.08,225.25,,9.75,712.0,,74.75,5.57,13.36,3.44,6.6,5.62,0.57,8,0,0,0,6,5,1,0,0,10.5,7.25,9.75,0
2025-08-30 06:00:00,Peenya,27.56,0.98,1.88,,0.69,,,93.8,5.9,951.7,18.38,,,,7.4,18.95,26.75,10.92,6.62,,8,0,0,0,6,5,1,0,0,17.61,22.14,33.75,0
2025-08-30 07:00:00,Peenya,27.77,0.99,1.87,,0.69,,,93.72,9.48,951.88,21.98,,,,6.45,19.64,26.48,9.97,6.7,,8,0,0,0,7,5,1,0,0,18.38,11.66,12.83,0
2025-08-30 07:00:00,RVCE_Mailsandra,23.79,0.58,1.64,0.53,0.59,85.05,0.84,204.84,,,0.0,0.0,22.84,71.78,5.2,32.95,37.72,20.05,4.67,0.5,8,0,0,0,7,5,1,0,0,0.0,0.0,0.0,0
2025-08-30 07:00:00,Silkboard,23.77,0.55,1.23,,,30.38,64.0,1.23,233.75,,12.0,713.0,,93.0,5.68,13.3,3.44,6.3,5.68,0.58,8,0,0,0,7,5,1,0,0,9.75,7.75,11.0,0
2025-08-30 08:00:00,RVCE_Mailsandra,23.99,0.56,1.63,0.52,0.59,78.86,1.88,253.53,,,0.0,0.0,23.63,71.1,5.06,32.44,38.15,19.72,4.71,0.51,8,0,0,0,8,5,1,0,0,0.0,0.0,0.0,1
2025-08-30 08:00:00,Silkboard,23.77,0.53,1.15,,,30.38,63.75,1.38,247.5,,12.0,713.5,,104.5,6.5,14.0,4.035,6.45,5.33,0.63,8,0,0,0,8,5,1,0,0,12.0,6.75,10.5,1
2025-08-30 08:00:00,Peenya,27.95,0.99,1.89,,0.68,,,93.65,30.06,951.98,21.51,,,,5.46,15.04,20.64,8.97,6.25,,8,0,0,0,8,5,1,0,0,21.98,12.96,20.2,1
2025-08-30 09:00:00,Silkboard,23.95,0.53,1.23,,,30.5,62.75,1.35,248.5,,19.0,714.0,,130.5,7.6,15.685,5.11,6.15,5.62,0.77,8,0,0,0,9,5,1,0,0,12.0,6.0,17.5,1
2025-08-30 09:00:00,Peenya,26.91,0.96,1.9,,0.67,,,93.43,62.42,952.01,22.41,,,,5.47,15.77,21.64,9.0,7.13,,8,0,0,0,9,5,1,0,0,21.51,16.43,11.55,1
2025-08-30 09:00:00,RVCE_Mailsandra,24.34,0.58,1.65,0.52,0.6,74.52,1.8,238.5,,,0.0,0.0,24.24,70.97,5.25,32.34,38.33,19.89,4.73,0.68,8,0,0,0,9,5,1,0,0,0.0,0.0,0.0,1
2025-08-30 10:00:00,Peenya,28.07,1.0,1.91,,0.68,,,87.8,182.73,951.97,11.67,,,,4.27,14.68,19.22,7.79,6.02,,8,0,0,0,10,5,1,0,0,22.41,15.25,10.65,1
2025-08-30 10:00:00,RVCE_Mailsandra,24.37,0.57,1.62,0.52,0.6,67.79,2.2,250.9,,,0.0,0.0,25.24,70.5,5.2,31.82,38.0,19.97,4.14,0.62,8,0,0,0,10,5,1,0,0,0.0,0.0,0.0,1
2025-08-30 10:00:00,Silkboard,25.73,0.6,1.27,,,30.6,61.75,2.05,240.75,,34.75,713.5,,126.75,5.82,15.6,4.1,6.33,5.83,0.8,8,0,0,0,10,5,1,0,0,19.0,7.25,15.5,1
2025-08-30 11:00:00,Peenya,27.8,0.99,1.89,,0.67,,,75.17,121.59,951.88,20.63,,,,6.37,17.91,24.68,9.88,2.44,,8,0,0,0,11,5,1,0,0,11.67,17.61,10.65,1
2025-08-30 11:00:00,RVCE_Mailsandra,23.97,0.56,1.64,0.53,0.6,61.97,2.12,257.69,,,0.0,0.0,26.09,70.41,5.1,32.66,38.53,20.25,4.03,0.64,8,0,0,0,11,5,1,0,0,0.0,0.0,0.0,1
2025-08-30 11:00:00,Silkboard,27.38,0.6,1.32,,,30.6,60.75,1.52,251.0,,18.5,713.0,,116.0,5.9,15.95,3.96,6.52,6.08,0.78,8,0,0,0,11,5,1,0,0,34.75,10.5,15.5,1
2025-08-30 12:00:00,RVCE_Mailsandra,24.08,0.56,1.64,0.54,0.59,59.4,2.07,254.12,,,0.0,0.0,26.43,70.09,5.13,32.73,38.88,19.13,4.51,0.54,8,0,0,0,12,5,1,0,0,0.0,0.0,0.0,0
2025-08-30 12:00:00,Silkboard,28.62,0.53,1.2,,,30.68,59.5,1.5,249.0,,18.5,712.25,,131.75,6.42,17.315,4.64,6.75,5.42,0.77,8,0,0,0,12,5,1,0,0,18.5,9.75,20.0,0
2025-08-30 12:00:00,Peenya,28.16,1.0,1.87,,0.68,,,64.02,200.33,951.72,26.99,,,,6.04,17.6,24.03,9.55,6.13,,8,0,0,0,12,5,1,0,0,20.63,18.38,10.65,0
2025-08-30 13:00:00,RVCE_Mailsandra,24.58,0.58,1.65,0.53,0.6,53.45,2.14,257.65,,,0.0,0.0,27.63,70.03,5.25,33.2,38.3,19.98,3.4,0.77,8,0,0,0,13,5,1,0,0,0.0,0.0,0.0,0
2025-08-30 13:00:00,Peenya,27.66,0.98,1.89,,0.68,,,56.02,150.78,951.51,12.1,,,,5.39,17.29,22.83,8.91,3.27,,8,0,0,0,13,5,1,0,0,26.99,21.98,53.38,0
2025-08-30 13:00:00,Silkboard,31.84,0.63,1.43,,,31.12,57.5,1.88,253.0,,22.0,711.25,,149.0,5.62,16.975,3.715,6.6,6.53,0.63,8,0,0,0,13,5,1,0,0,18.5,12.0,19.75,0
2025-08-30 14:00:00,RVCE_Mailsandra,24.77,0.58,1.64,0.5,0.59,50.28,2.1,257.75,,,0.0,0.0,27.98,69.8,5.3,32.61,36.76,19.89,3.16,0.76,8,0,0,0,14,5,1,0,0,0.0,0.0,0.0,0
2025-08-30 14:00:00,Peenya,27.9,0.99,1.9,,0.68,,,52.53,118.52,951.35,13.88,,,,6.42,17.02,23.82,9.94,0.34,,8,0,0,0,14,5,1,0,0,12.1,21.51,35.25,0
2025-08-30 14:00:00,Silkboard,32.78,0.97,2.18,,,31.45,55.5,1.98,240.0,,19.75,710.5,,142.0,4.55,17.37,3.06,6.38,10.03,0.61,8,0,0,0,14,5,1,0,0,22.0,12.0,18.25,0
2025-08-30 15:00:00,Peenya,27.26,0.97,1.87,,0.69,,,52.75,170.36,951.25,18.65,,,,5.9,15.26,21.54,9.42,2.99,,8,0,0,0,15,5,1,0,0,13.88,22.41,21.36,0
2025-08-30 15:00:00,RVCE_Mailsandra,23.86,0.56,1.62,0.53,0.59,50.37,1.96,258.64,,,0.0,0.0,28.01,69.92,5.07,32.09,38.49,19.88,4.8,0.55,8,0,0,0,15,5,1,0,0,0.0,0.0,0.0,0
2025-08-30 15:00:00,Silkboard,31.05,1.0,2.2,,,31.52,54.0,2.03,228.25,,18.75,710.0,,114.0,4.72,17.41,3.075,6.35,10.07,0.65,8,0,0,0,15,5,1,0,0,19.75,19.0,16.25,0
2025-08-30 16:00:00,RVCE_Mailsandra,24.32,0.57,1.66,0.54,0.59,51.63,1.29,228.02,,,0.0,0.0,27.73,70.37,5.19,33.28,38.97,19.67,4.87,0.47,8,0,0,0,16,5,1,0,0,0.0,0.0,0.0,0
2025-08-30 16:00:00,Silkboard,30.07,0.9,2.0,,,31.3,54.25,1.77,233.25,,10.0,710.0,,96.75,4.7,17.375,3.1,6.4,9.25,0.69,8,0,0,0,16,5,1,0,0,18.75,34.75,17.0,0
2025-08-30 16:00:00,Peenya,27.54,0.98,1.91,,0.67,,,53.77,100.89,951.29,11.38,,,,5.66,14.24,20.3,9.19,3.11,,8,0,0,0,16,5,1,0,0,18.65,11.67,30.5,0
2025-08-30 17:00:00,RVCE_Mailsandra,24.19,0.56,1.64,0.51,0.59,54.2,1.82,246.2,,,0.0,0.0,26.83,70.31,5.15,32.64,37.43,19.5,4.69,0.5,8,0,0,0,17,5,1,0,0,0.0,0.0,0.0,1
2025-08-30 17:00:00,Peenya,27.64,0.98,1.85,,0.68,,,56.03,8.71,951.38,22.17,,,,6.2,16.32,22.92,9.72,3.23,,8,0,0,0,17,5,1,0,0,11.38,20.63,38.29,1
2025-08-30 17:00:00,Silkboard,26.84,0.95,2.05,,,31.02,55.25,1.62,238.0,,12.0,710.75,,90.0,5.35,18.255,4.0,5.9,9.55,0.67,8,0,0,0,17,5,1,0,0,10.0,18.5,16.25,1
2025-08-30 18:00:00,Peenya,27.92,0.99,1.86,,0.66,,,64.55,5.91,951.57,31.64,,,,6.28,19.24,25.87,9.8,3.69,,8,0,0,0,18,5,1,0,0,22.17,26.99,23.54,1
2025-08-30 18:00:00,RVCE_Mailsandra,23.92,0.56,1.65,0.5,0.59,58.89,1.82,244.25,,,0.0,0.0,26.02,70.09,5.09,33.0,36.59,19.88,4.52,0.51,8,0,0,0,18,5,1,0,0,0.0,0.0,0.0,1
2025-08-30 18:00:00,Silkboard,23.68,1.0,2.18,,,30.75,56.5,1.18,243.25,,11.5,711.5,,103.0,6.7,18.475,4.975,6.18,10.1,0.73,8,0,0,0,18,5,1,0,0,12.0,18.5,15.5,1
2025-08-30 19:00:00,RVCE_Mailsandra,24.57,0.58,1.62,0.51,0.58,63.23,1.59,250.68,,,0.0,0.0,25.23,70.54,5.25,32.06,36.91,19.47,4.52,0.51,8,0,0,0,19,5,1,0,0,0.0,0.0,0.0,1
2025-08-30 19:00:00,Silkboard,23.06,1.0,2.15,,,30.35,58.5,1.2,235.0,,18.25,712.5,,113.5,7.15,17.56,5.025,6.35,10.02,0.77,8,0,0,0,19,5,1,0,0,11.5,22.0,19.25,1
2025-08-30 19:00:00,Peenya,27.52,0.98,1.9,,0.68,,,77.75,5.9,951.79,12.52,,,,5.6,17.83,23.82,9.12,4.88,,8,0,0,0,19,5,1,0,0,31.64,12.1,33.27,1
2025-08-30 20:00:00,RVCE_Mailsandra,24.39,0.57,1.65,0.52,0.59,66.88,2.01,251.29,,,0.0,0.0,24.57,72.13,5.21,32.97,37.59,19.65,4.58,0.55,8,0,0,0,20,5,1,0,0,0.0,0.0,0.0,1
2025-08-30 20:00:00,Silkboard,23.26,0.9,2.02,,,30.25,60.25,1.45,248.25,,16.5,713.75,,109.0,7.0,16.435,4.66,6.4,9.38,0.73,8,0,0,0,20,5,1,0,0,18.25,19.75,15.5,1
2025-08-30 20:00:00,Peenya,27.94,0.99,1.91,,0.67,,,80.38,5.91,952.01,24.35,,,,5.3,15.16,20.86,8.82,4.87,,8,0,0,0,20,5,1,0,0,12.52,13.88,13.48,1
2025-08-30 21:00:00,RVCE_Mailsandra,24.45,0.57,1.64,0.52,0.59,71.03,2.01,244.19,,,0.0,0.0,24.01,72.43,5.22,32.76,37.73,19.66,4.9,0.57,8,0,0,0,21,5,1,0,0,0.0,0.0,0.0,1
2025-08-30 21:00:00,Peenya,27.64,0.98,1.89,,0.68,,,92.42,5.91,952.12,13.01,,,,6.46,15.0,21.86,9.98,1.4,,8,0,0,0,21,5,1,0,0,24.35,18.65,25.58,1
2025-08-30 21:00:00,Silkboard,22.34,0.95,2.1,,,30.8,61.0,1.32,248.75,,17.0,714.0,,107.0,7.18,16.105,4.765,6.4,9.72,0.67,8,0,0,0,21,5,1,0,0,16.5,18.75,10.5,1
2025-08-30 22:00:00,Silkboard,21.94,0.9,1.92,,,30.55,61.0,1.3,253.25,,14.75,714.75,,103.75,6.95,15.375,4.51,6.42,9.03,0.65,8,0,0,0,22,5,1,0,0,17.0,10.0,8.75,0
2025-08-30 22:00:00,RVCE_Mailsandra,24.69,0.58,1.65,0.53,0.59,73.18,1.97,248.83,,,0.0,0.0,23.66,73.49,5.28,32.9,38.34,19.86,4.88,0.57,8,0,0,0,22,5,1,0,0,0.0,0.0,0.0,0
2025-08-30 22:00:00,Peenya,27.38,0.97,1.87,,0.68,,,93.55,5.9,952.2,26.93,,,,4.53,15.54,20.38,8.05,1.16,,8,0,0,0,22,5,1,0,0,13.01,11.38,27.14,0
2025-08-30 23:00:00,Peenya,27.05,0.97,1.87,,0.67,,,93.6,5.9,952.06,12.17,,,,6.03,15.47,21.9,9.55,4.13,,8,0,0,0,23,5,1,0,0,26.93,22.17,20.57,0
2025-08-30 23:00:00,RVCE_Mailsandra,23.84,0.56,1.64,0.53,0.6,75.8,2.2,252.07,,,0.0,0.0,23.32,73.68,5.07,32.58,38.25,20.05,4.9,0.61,8,0,0,0,23,5,1,0,0,0.0,0.0,0.0,0
2025-08-30 23:00:00,Silkboard,22.11,0.85,1.85,,,30.45,61.25,1.15,252.5,,14.75,714.0,,106.0,6.03,14.395,3.75,6.7,8.57,0.62,8,0,0,0,23,5,1,0,0,14.75,12.0,7.75,0
2025-08-31 00:00:00,Peenya,27.78,0.99,1.85,,0.68,,,93.62,5.9,951.89,32.41,,,,5.99,16.83,23.21,9.51,5.67,,8,0,0,0,0,6,1,0,0,12.17,31.64,22.14,0
2025-08-31 00:00:00,Silkboard,23.23,0.8,1.8,,,30.4,62.0,1.4,246.0,,8.0,713.0,,88.0,5.2,14.85,3.75,5.9,8.5,,8,0,0,0,0,6,1,0,0,14.75,11.5,7.25,0
2025-08-31 00:00:00,RVCE_Mailsandra,,0.37,1.38,0.51,0.42,77.08,1.88,252.24,,,0.0,0.0,23.25,74.37,,,,19.14,,0.47,8,0,0,0,0,6,1,0,0,0.0,0.0,0.0,0
2025-08-31 01:00:00,Peenya,27.71,0.99,1.89,,0.69,,,93.7,5.91,951.82,12.7,,,,6.89,16.71,23.81,10.41,7.79,,8,0,0,0,1,6,1,0,0,32.41,12.52,11.66,0
2025-08-31 02:00:00,Peenya,27.85,0.99,1.91,,0.68,,,93.7,5.9,951.78,22.12,,,,6.95,17.14,24.49,10.46,4.83,,8,0,0,0,2,6,1,0,0,12.7,24.35,12.96,0
2025-08-31 03:00:00,Peenya,27.57,0.98,1.89,,0.67,,,93.7,5.9,951.69,11.73,,,,5.36,16.08,21.83,8.88,2.21,,8,0,0,0,3,6,1,0,0,22.12,13.01,16.43,0
2025-08-31 04:00:00,Peenya,27.52,0.98,1.88,,0.68,,,93.7,5.9,951.71,13.88,,,,6.37,17.2,23.96,9.89,3.86,,8,0,0,0,4,6,1,0,0,11.73,26.93,15.25,0
2025-08-31 05:00:00,Peenya,27.37,0.98,1.89,,0.68,,,93.7,5.91,951.77,10.96,,,,6.53,16.45,23.38,10.05,3.47,,8,0,0,0,5,6,1,0,0,13.88,12.17,17.61,0
2025-08-31 06:00:00,Peenya,27.79,0.99,1.9,,0.69,,,93.7,5.9,951.85,29.15,,,,6.58,15.36,22.32,10.1,2.11,,8,0,0,0,6,6,1,0,0,10.96,32.41,18.38,0
2025-08-31 07:00:00,Peenya,28.06,1.0,1.85,,0.69,,,93.7,7.09,951.94,12.39,,,,7.0,17.12,24.34,10.51,5.68,,8,0,0,0,7,6,1,0,0,29.15,12.7,21.98,0
2025-08-31 08:00:00,Peenya,28.02,0.99,1.88,,0.69,,,93.62,28.98,952.04,16.72,,,,7.04,17.74,25.18,10.56,3.86,,8,0,0,0,8,6,1,0,0,12.39,22.12,21.51,1
2025-08-31 09:00:00,Peenya,27.55,0.98,1.9,,0.69,,,93.38,59.16,952.08,15.38,,,,5.76,16.31,22.47,9.28,4.97,,8,0,0,0,9,6,1,0,0,16.72,11.73,22.41,1
2025-08-31 10:00:00,Peenya,27.84,0.99,1.89,,0.67,,,76.7,127.64,952.01,13.17,,,,6.52,17.12,24.03,10.04,4.69,,8,0,0,0,10,6,1,0,0,15.38,13.88,11.67,1
2025-08-31 11:00:00,Peenya,27.91,0.99,1.87,,0.68,,,72.0,64.31,951.95,11.45,,,,6.68,12.44,19.53,10.2,5.51,,8,0,0,0,11,6,1,0,0,13.17,10.96,20.63,1
2025-09-01 00:00:00,Peenya,27.59,0.98,1.91,,0.68,,,93.7,5.9,951.61,17.02,,,,8.17,16.97,25.54,11.69,4.38,,9,0,0,0,0,0,0,0,1,,,32.41,0
2025-09-01 00:00:00,RVCE_Mailsandra,24.25,0.54,1.58,0.48,0.55,86.2,3.38,276.96,,,0.0,0.0,22.97,74.39,2.54,19.84,22.61,15.92,4.73,0.69,9,0,0,0,0,0,0,0,1,,,0.0,0
2025-09-01 00:00:00,Silkboard,20.68,0.88,1.9,,,30.05,66.0,1.2,281.75,,12.0,711.5,,26.5,7.67,15.01,4.91,5.65,8.75,0.66,9,0,0,0,0,0,0,0,1,,,8.0,0
2025-09-01 01:00:00,Peenya,27.89,0.99,1.86,,0.68,,,93.47,5.9,951.42,11.12,,,,7.46,17.63,25.5,10.98,6.88,,9,0,0,0,1,0,0,0,1,17.02,,12.7,0
2025-09-01 01:00:00,RVCE_Mailsandra,24.12,0.56,1.62,0.52,0.6,86.56,2.51,256.89,,,0.0,0.0,22.95,74.02,2.52,19.08,22.4,16.0,4.78,0.74,9,0,0,0,1,0,0,0,1,0.0,,,0
2025-09-01 01:00:00,Silkboard,21.27,0.8,1.73,,,30.27,66.25,1.3,274.5,,6.75,711.0,,14.75,5.5,13.48,3.3,5.62,8.08,0.69,9,0,0,0,1,0,0,0,1,12.0,,,0
2025-09-01 02:00:00,RVCE_Mailsandra,24.22,0.56,1.65,0.52,0.58,85.18,2.15,254.75,,,0.0,0.0,22.81,72.69,2.54,20.22,22.61,15.46,4.74,0.74,9,0,0,0,2,0,0,0,1,0.0,,,0
2025-09-01 02:00:00,Peenya,28.02,1.0,1.87,,0.68,,,93.32,5.9,951.26,10.65,,,,8.75,17.62,26.76,12.27,6.25,,9,0,0,0,2,0,0,0,1,11.12,,22.12,0
2025-09-01 02:00:00,Silkboard,21.71,0.75,1.7,,,30.0,66.75,1.5,267.5,,8.5,710.0,,18.75,3.9,12.825,2.34,5.8,7.72,0.68,9,0,0,0,2,0,0,0,1,6.75,,,0
2025-09-01 03:00:00,Silkboard,22.34,0.75,1.65,,,30.2,65.75,1.32,259.25,,6.75,710.0,,14.5,3.85,12.52,2.19,5.9,7.75,0.67,9,0,0,0,3,0,0,0,1,8.5,,,0
2025-09-01 03:00:00,Peenya,27.71,0.99,1.88,,0.67,,,93.42,5.9,951.24,10.65,,,,4.56,14.97,19.93,8.08,5.7,,9,0,0,0,3,0,0,0,1,10.65,,11.73,0
2025-09-01 03:00:00,RVCE_Mailsandra,25.03,0.59,1.63,0.52,0.59,82.52,2.05,247.6,,,0.0,0.0,22.7,72.43,2.64,19.59,22.48,15.91,4.61,0.78,9,0,0,0,3,0,0,0,1,0.0,,,0
2025-09-01 04:00:00,RVCE_Mailsandra,24.73,0.58,1.63,0.51,0.6,83.65,2.31,252.62,,,0.0,0.0,22.56,71.49,2.6,19.64,22.09,16.04,4.71,0.76,9,0,0,0,4,0,0,0,1,0.0,,,0
2025-09-01 04:00:00,Peenya,27.66,0.98,1.92,,0.69,,,93.38,5.91,951.27,10.65,,,,7.54,18.57,26.51,11.06,7.38,,9,0,0,0,4,0,0,0,1,10.65,,13.88,0
2025-09-01 04:00:00,Silkboard,21.87,0.8,1.72,,,30.15,65.0,1.03,253.5,,7.5,710.0,,16.25,3.8,12.415,2.175,6.0,8.07,0.68,9,0,0,0,4,0,0,0,1,6.75,,,0
2025-09-01 05:00:00,Peenya,27.7,0.99,1.87,,0.68,,,93.58,5.9,951.28,25.98,,,,6.3,14.05,20.73,9.82,2.41,,9,0,0,0,5,0,0,0,1,10.65,,10.96,0
2025-09-01 05:00:00,Silkboard,20.49,0.8,1.75,,,30.4,65.0,1.23,251.75,,11.0,710.0,,24.0,7.2,13.355,4.1,5.95,8.1,0.68,9,0,0,0,5,0,0,0,1,7.5,,,0
2025-09-01 05:00:00,RVCE_Mailsandra,24.53,0.58,1.64,0.5,0.59,84.81,2.23,253.78,,,0.0,0.0,22.43,71.32,2.58,20.01,21.65,15.73,4.67,0.75,9,0,0,0,5,0,0,0,1,0.0,,,0
2025-09-01 06:00:00,RVCE_Mailsandra,24.08,0.56,1.64,0.53,0.6,85.52,2.15,254.05,,,0.0,0.0,22.38,70.71,2.52,19.84,22.72,16.12,4.75,0.59,9,0,0,0,6,0,0,0,1,0.0,0.0,,0
2025-09-01 06:00:00,Peenya,27.99,0.99,1.9,,0.66,,,93.7,5.9,951.36,15.01,,,57.73,7.15,18.05,25.6,10.67,6.91,,9,0,0,0,6,0,0,0,1,25.98,17.02,29.15,0
2025-09-01 06:00:00,Silkboard,20.63,0.8,1.8,,,30.3,65.0,1.3,262.5,,9.0,710.5,,20.0,8.65,15.04,5.64,5.97,8.4,0.71,9,0,0,0,6,0,0,0,1,11.0,12.0,,0
2025-09-01 07:00:00,Peenya,27.73,0.99,1.89,,0.68,,,93.72,6.65,951.5,17.67,,,57.39,6.23,16.07,22.6,9.76,6.88,,9,0,0,0,7,0,0,0,1,15.01,11.12,12.39,0
2025-09-01 07:00:00,RVCE_Mailsandra,24.08,0.56,1.64,0.53,0.58,83.35,1.92,237.34,,,0.0,0.0,22.82,70.6,2.52,19.76,22.86,15.57,4.78,0.58,9,0,0,0,7,0,0,0,1,0.0,0.0,,0
2025-09-01 07:00:00,Silkboard,20.8,0.85,1.85,,,30.28,64.75,1.42,269.25,,13.25,711.0,,28.75,10.38,15.76,6.7,5.5,8.6,0.76,9,0,0,0,7,0,0,0,1,9.0,6.75,,0
2025-09-01 08:00:00,Peenya,27.68,0.99,1.88,,0.68,,,93.68,30.14,951.59,15.87,,,59.62,8.04,18.41,26.77,11.56,7.17,,9,0,0,0,8,0,0,0,1,17.67,10.65,16.72,1
2025-09-01 08:00:00,RVCE_Mailsandra,24.27,0.57,1.63,0.52,0.59,77.38,2.39,254.01,,,0.0,0.0,23.42,70.19,2.54,19.72,22.51,15.84,4.76,0.57,9,0,0,0,8,0,0,0,1,0.0,0.0,,1
2025-09-01 08:00:00,Silkboard,21.17,0.88,1.95,,,29.9,63.5,1.53,271.75,,15.75,711.5,,34.25,9.78,15.735,6.265,5.8,9.12,0.81,9,0,0,0,8,0,0,0,1,13.25,8.5,,1
2025-09-01 09:00:00,Silkboard,22.71,0.82,1.82,,,30.48,61.5,1.62,259.5,,13.0,711.25,,28.25,8.9,16.1,5.735,6.1,8.57,0.62,9,0,0,0,9,0,0,0,1,15.75,6.75,,1
2025-09-01 09:00:00,RVCE_Mailsandra,24.57,0.58,1.65,0.53,0.6,69.48,2.62,269.45,,,0.0,0.0,24.58,70.11,2.58,20.02,22.67,16.13,4.8,0.62,9,0,0,0,9,0,0,0,1,0.0,0.0,,1
2025-09-01 09:00:00,Peenya,27.31,0.97,1.86,,0.68,,,91.1,91.83,951.58,24.59,,,66.16,5.77,16.09,21.92,9.29,2.88,,9,0,0,0,9,0,0,0,1,15.87,10.65,15.38,1
2025-09-01 10:00:00,RVCE_Mailsandra,24.35,0.57,1.64,0.53,0.58,64.38,2.94,272.12,,,0.0,0.0,25.2,69.84,2.55,20.14,22.96,15.49,4.79,0.59,9,0,0,0,10,0,0,0,1,0.0,0.0,,1
2025-09-01 10:00:00,Peenya,27.68,0.99,1.89,,0.68,,,82.4,116.9,951.58,14.75,,,69.25,6.42,12.86,19.64,9.94,3.17,,9,0,0,0,10,0,0,0,1,24.59,10.65,13.17,1
2025-09-01 10:00:00,Silkboard,23.4,0.8,1.8,,,30.65,59.25,1.67,268.0,,15.5,712.0,,34.0,9.95,17.575,6.575,6.75,8.35,0.61,9,0,0,0,10,0,0,0,1,13.0,7.5,,1
2025-09-01 11:00:00,RVCE_Mailsandra,24.11,0.57,1.62,0.51,0.58,60.22,3.03,274.5,,,0.0,0.0,25.86,69.79,2.52,19.15,22.16,15.65,4.91,0.55,9,0,0,0,11,0,0,0,1,0.0,0.0,,1
2025-09-01 11:00:00,Silkboard,23.68,0.9,1.95,,,30.92,56.75,1.52,263.5,,14.0,711.25,,31.0,8.77,17.5,5.725,6.3,9.03,0.55,9,0,0,0,11,0,0,0,1,15.5,11.0,,1
2025-09-01 11:00:00,Peenya,27.61,0.99,1.91,,0.69,,,69.97,123.79,951.52,10.93,,,68.3,5.28,15.23,20.91,8.8,3.2,,9,0,0,0,11,0,0,0,1,14.75,25.98,11.45,1
2025-09-01 12:00:00,Silkboard,25.29,0.85,1.9,,,31.02,55.75,1.63,265.5,,15.25,710.25,,33.75,7.88,18.725,5.85,6.35,8.62,0.7,9,0,0,0,12,0,0,0,1,14.0,9.0,,0
2025-09-01 12:00:00,Peenya,27.79,0.99,1.87,,0.68,,,63.15,134.6,951.32,10.65,,,67.75,5.24,18.41,24.02,8.77,7.19,,9,0,0,0,12,0,0,0,1,10.93,15.01,,0
2025-09-01 12:00:00,RVCE_Mailsandra,24.24,0.57,1.62,0.52,0.59,56.99,2.83,268.99,,,0.0,0.0,26.46,69.59,2.54,19.19,22.16,15.78,4.85,0.82,9,0,0,0,12,0,0,0,1,0.0,0.0,,0
2025-09-01 13:00:00,Silkboard,25.57,0.83,1.8,,,31.02,54.75,1.92,266.75,,17.75,709.25,,39.25,7.28,18.415,5.11,5.97,8.23,0.6,9,0,0,0,13,0,0,0,1,15.25,13.25,,0
2025-09-01 13:00:00,RVCE_Mailsandra,24.43,0.57,1.65,0.52,0.58,54.58,3.29,276.23,,,0.0,0.0,26.77,70.28,2.56,20.02,22.46,15.67,5.02,0.78,9,0,0,0,13,0,0,0,1,0.0,0.0,,0
2025-09-01 13:00:00,Peenya,27.38,0.98,1.89,,0.68,,,56.42,140.47,951.06,30.25,,,67.55,6.39,18.91,25.7,9.91,3.83,,9,0,0,0,13,0,0,0,1,10.65,17.67,,0
2025-09-01 14:00:00,Peenya,27.29,0.97,1.9,,0.67,,,59.65,72.86,950.9,18.69,,,63.73,4.96,15.79,21.14,8.48,3.55,,9,0,0,0,14,0,0,0,1,30.25,15.87,,0
2025-09-01 14:00:00,RVCE_Mailsandra,23.93,0.56,1.63,0.52,0.58,55.34,2.96,277.05,,,0.0,0.0,26.71,72.68,2.5,19.57,22.51,15.52,5.09,0.78,9,0,0,0,14,0,0,0,1,0.0,0.0,,0
